t(s)	ag (m/s^2)
26.38	-0.0309
26.385	-0.0466
26.39	-0.0513
26.395	-0.0675
26.4	-0.085
26.405	-0.0796
26.41	-0.0943
26.415	-0.1074
26.42	-0.0903
26.425	-0.0934
26.43	-0.1031
26.435	-0.0852
26.44	-0.0744
26.445	-0.0752
26.45	-0.0453
26.455	-0.0175
26.46	-0.0137
26.465	0.0049
26.47	0.0111
26.475	0.0185
26.48	0.0344
26.485	0.0263
26.49	0.0198
26.495	0.0221
26.5	0.0236
26.505	0.0149
26.51	0.0169
26.515	0.0332
26.52	0.0355
26.525	0.0342
26.53	0.0371
26.535	0.0546
26.54	0.0717
26.545	0.0868
26.55	0.1043
26.555	0.088
26.56	0.0966
26.565	0.1313
26.57	0.1161
26.575	0.1113
26.58	0.1308
26.585	0.1241
26.59	0.1111
26.595	0.1138
26.6	0.1168
26.605	0.1099
26.61	0.0987
26.615	0.0971
26.62	0.1008
26.625	0.099
26.63	0.1145
26.635	0.1247
26.64	0.133
26.645	0.1454
26.65	0.1593
26.655	0.1774
26.66	0.1717
26.665	0.1704
26.67	0.179
26.675	0.1715
26.68	0.1607
26.685	0.1542
26.69	0.1434
26.695	0.1283
26.7	0.1102
26.705	0.1035
26.71	0.0872
26.715	0.0545
26.72	0.0419
26.725	0.0246
26.73	0.0095
26.735	-0.0007
26.74	-0.0026
26.745	0.0072
26.75	0.0106
26.755	0.0217
26.76	0.0386
26.765	0.0673
26.77	0.0775
26.775	0.0914
26.78	0.1148
26.785	0.1127
26.79	0.1239
26.795	0.1358
26.8	0.1202
26.805	0.1278
26.81	0.1373
26.815	0.124
26.82	0.1234
26.825	0.1179
26.83	0.1118
26.835	0.1021
26.84	0.0909
26.845	0.0919
26.85	0.0775
26.855	0.0611
26.86	0.0643
26.865	0.0626
26.87	0.0507
26.875	0.0466
26.88	0.0533
26.885	0.0424
26.89	0.0301
26.895	0.0254
26.9	0.0119
26.905	0.0102
26.91	-0.0125
26.915	-0.0329
26.92	-0.0275
26.925	-0.0449
26.93	-0.0559
26.935	-0.0691
26.94	-0.1008
26.945	-0.1067
26.95	-0.122
26.955	-0.1456
26.96	-0.152
26.965	-0.1771
26.97	-0.196
26.975	-0.2101
26.98	-0.2276
26.985	-0.2445
26.99	-0.2489
26.995	-0.2373
27	-0.2426
27.005	-0.2452
27.01	-0.2309
27.015	-0.2301
27.02	-0.2317
27.025	-0.2238
27.03	-0.2229
27.035	-0.2141
27.04	-0.1922
27.045	-0.1602
27.05	-0.1506
27.055	-0.1362
27.06	-0.1045
27.065	-0.0971
27.07	-0.0853
27.075	-0.0698
27.08	-0.0627
27.085	-0.0644
27.09	-0.0706
27.095	-0.0733
27.1	-0.0813
27.105	-0.0945
27.11	-0.1215
27.115	-0.1466
27.12	-0.156
27.125	-0.1651
27.13	-0.1847
27.135	-0.1949
27.14	-0.204
27.145	-0.2138
27.15	-0.1903
27.155	-0.1864
27.16	-0.1801
27.165	-0.155
27.17	-0.1827
27.175	-0.1695
27.18	-0.1216
27.185	-0.1172
27.19	-0.1246
27.195	-0.1209
27.2	-0.1096
27.205	-0.1087
27.21	-0.1109
27.215	-0.1338
27.22	-0.1571
27.225	-0.1548
27.23	-0.1544
27.235	-0.1753
27.24	-0.196
27.245	-0.2022
27.25	-0.1954
27.255	-0.182
27.26	-0.1902
27.265	-0.1952
27.27	-0.1898
27.275	-0.1977
27.28	-0.1852
27.285	-0.1666
27.29	-0.1702
27.295	-0.162
27.3	-0.1341
27.305	-0.1147
27.31	-0.1036
27.315	-0.0818
27.32	-0.0628
27.325	-0.0579
27.33	-0.0519
27.335	-0.0272
27.34	0.0083
27.345	0.0121
27.35	0.0173
27.355	0.0487
27.36	0.0493
27.365	0.0559
27.37	0.0772
27.375	0.0906
27.38	0.1133
27.385	0.0993
27.39	0.0987
27.395	0.1321
27.4	0.1252
27.405	0.1214
27.41	0.1367
27.415	0.1391
27.42	0.1367
27.425	0.1371
27.43	0.1451
27.435	0.1489
27.44	0.1452
27.445	0.1635
27.45	0.1602
27.455	0.1325
27.46	0.1497
27.465	0.1595
27.47	0.1502
27.475	0.1578
27.48	0.1506
27.485	0.1441
27.49	0.1587
27.495	0.1644
27.5	0.1615
27.505	0.1574
27.51	0.1678
27.515	0.1741
27.52	0.1535
27.525	0.1512
27.53	0.1482
27.535	0.1445
27.54	0.1518
27.545	0.1389
27.55	0.1295
27.555	0.1331
27.56	0.1216
27.565	0.1105
27.57	0.1035
27.575	0.0965
27.58	0.1046
27.585	0.0831
27.59	0.0541
27.595	0.0567
27.6	0.0354
27.605	0.0108
27.61	0.0153
27.615	-0.0145
27.62	-0.029
27.625	-0.0202
27.63	-0.0545
27.635	-0.0582
27.64	-0.044
27.645	-0.0493
27.65	-0.034
27.655	-0.0184
27.66	-0.0082
27.665	-0.0031
27.67	-0.003
27.675	0.0146
27.68	0.0139
27.685	0.0054
27.69	0.0076
27.695	0.0025
27.7	-0.0105
27.705	-0.0159
27.71	-0.0283
27.715	-0.0555
27.72	-0.0653
27.725	-0.074
27.73	-0.0972
27.735	-0.1152
27.74	-0.1197
27.745	-0.1339
27.75	-0.1419
27.755	-0.1401
27.76	-0.1416
27.765	-0.1458
27.77	-0.1499
27.775	-0.1375
27.78	-0.1382
27.785	-0.1479
27.79	-0.1416
27.795	-0.1322
27.8	-0.129
27.805	-0.1298
27.81	-0.1207
27.815	-0.1193
27.82	-0.1171
27.825	-0.113
27.83	-0.1168
27.835	-0.1059
27.84	-0.1063
27.845	-0.1002
27.85	-0.0789
27.855	-0.0832
27.86	-0.079
27.865	-0.0697
27.87	-0.074
27.875	-0.0644
27.88	-0.0566
27.885	-0.0582
27.89	-0.0446
27.895	-0.0381
27.9	-0.049
27.905	-0.0356
27.91	-0.0303
27.915	-0.0404
27.92	-0.0258
27.925	-0.0342
27.93	-0.0421
27.935	-0.028
27.94	-0.038
27.945	-0.04
27.95	-0.0391
27.955	-0.0463
27.96	-0.0384
27.965	-0.0437
27.97	-0.0504
27.975	-0.0443
27.98	-0.0444
27.985	-0.0483
27.99	-0.0539
27.995	-0.0576
28	-0.0593
28.005	-0.0622
28.01	-0.0671
28.015	-0.0664
28.02	-0.0708
28.025	-0.0855
28.03	-0.0798
28.035	-0.0653
28.04	-0.0715
28.045	-0.0721
28.05	-0.0654
28.055	-0.0535
28.06	-0.0488
28.065	-0.0375
28.07	-0.0189
28.075	-0.0184
28.08	0.0099
28.085	0.0295
28.09	0.0263
28.095	0.0381
28.1	0.0526
28.105	0.0619
28.11	0.0662
28.115	0.0821
28.12	0.0817
28.125	0.0747
28.13	0.0828
28.135	0.0805
28.14	0.0702
28.145	0.0693
28.15	0.0764
28.155	0.0594
28.16	0.0416
28.165	0.0337
28.17	0.0166
28.175	0.0115
28.18	0.0116
28.185	-0.0018
28.19	-0.0077
28.195	-0.0058
28.2	-0.0097
28.205	-0.0076
28.21	-0.0019
28.215	0.0012
28.22	0.0076
28.225	0.0246
28.23	0.0333
28.235	0.0404
28.24	0.0568
28.245	0.0604
28.25	0.0665
28.255	0.0758
28.26	0.0752
28.265	0.074
28.27	0.079
28.275	0.0798
28.28	0.074
28.285	0.0772
28.29	0.0798
28.295	0.0766
28.3	0.075
28.305	0.0868
28.31	0.0874
28.315	0.085
28.32	0.099
28.325	0.0979
28.33	0.1051
28.335	0.1075
28.34	0.1025
28.345	0.1061
28.35	0.1237
28.355	0.13
28.36	0.119
28.365	0.1306
28.37	0.1273
28.375	0.1284
28.38	0.1406
28.385	0.1297
28.39	0.1265
28.395	0.135
28.4	0.1231
28.405	0.1271
28.41	0.124
28.415	0.1062
28.42	0.1179
28.425	0.1103
28.43	0.0933
28.435	0.0908
28.44	0.0868
28.445	0.0838
28.45	0.0906
28.455	0.0824
28.46	0.0719
28.465	0.0834
28.47	0.0812
28.475	0.0685
28.48	0.0727
28.485	0.0548
28.49	0.0316
28.495	0.0485
28.5	0.0268
28.505	0.004
28.51	0.0117
28.515	-0.0003
28.52	-0.0111
28.525	-0.024
28.53	-0.0239
28.535	-0.0211
28.54	-0.0243
28.545	-0.0171
28.55	-0.0196
28.555	-0.0285
28.56	-0.0241
28.565	-0.0227
28.57	-0.0371
28.575	-0.0339
28.58	-0.0327
28.585	-0.05
28.59	-0.0466
28.595	-0.0432
28.6	-0.0601
28.605	-0.0547
28.61	-0.0518
28.615	-0.0683
28.62	-0.0645
28.625	-0.0673
28.63	-0.0794
28.635	-0.0676
28.64	-0.072
28.645	-0.0676
28.65	-0.0406
28.655	-0.0465
28.66	-0.0376
28.665	-0.046
28.67	-0.0501
28.675	-0.0441
28.68	-0.059
28.685	-0.0361
28.69	-0.035
28.695	-0.0387
28.7	-0.021
28.705	-0.0184
28.71	-0.0107
28.715	-0.0045
28.72	0.0102
28.725	0.0327
28.73	0.0409
28.735	0.0498
28.74	0.0557
28.745	0.0565
28.75	0.0557
28.755	0.0644
28.76	0.0743
28.765	0.0619
28.77	0.073
28.775	0.0863
28.78	0.0844
28.785	0.0967
28.79	0.0949
28.795	0.115
28.8	0.1363
28.805	0.1226
28.81	0.1333
28.815	0.1455
28.82	0.1578
28.825	0.1709
28.83	0.1712
28.835	0.1982
28.84	0.2131
28.845	0.21
28.85	0.2215
28.855	0.2292
28.86	0.2147
28.865	0.2053
28.87	0.19
28.875	0.1692
28.88	0.1782
28.885	0.1884
28.89	0.209
28.895	0.2292
28.9	0.2306
28.905	0.2324
28.91	0.2327
28.915	0.2188
28.92	0.199
28.925	0.1947
28.93	0.1884
28.935	0.1869
28.94	0.2037
28.945	0.207
28.95	0.2248
28.955	0.2312
28.96	0.2256
28.965	0.2417
28.97	0.2355
28.975	0.2367
28.98	0.2473
28.985	0.2267
28.99	0.1958
28.995	0.1868
29	0.1569
29.005	0.1151
29.01	0.1173
29.015	0.1508
29.02	0.1754
29.025	0.1837
29.03	0.21
29.035	0.2333
29.04	0.2338
29.045	0.2346
29.05	0.2205
29.055	0.1942
29.06	0.1723
29.065	0.1521
29.07	0.1304
29.075	0.1033
29.08	0.0895
29.085	0.0808
29.09	0.065
29.095	0.0449
29.1	0.0248
29.105	0.013
29.11	-0.0105
29.115	-0.0278
29.12	-0.025
29.125	-0.0384
29.13	-0.0683
29.135	-0.0785
29.14	-0.0677
29.145	-0.0766
29.15	-0.0673
29.155	-0.0523
29.16	-0.0636
29.165	-0.0711
29.17	-0.0831
29.175	-0.0802
29.18	-0.0933
29.185	-0.1148
29.19	-0.1239
29.195	-0.1632
29.2	-0.1964
29.205	-0.2109
29.21	-0.2428
29.215	-0.271
29.22	-0.2871
29.225	-0.3095
29.23	-0.306
29.235	-0.2984
29.24	-0.3031
29.245	-0.2955
29.25	-0.2727
29.255	-0.2529
29.26	-0.2499
29.265	-0.2388
29.27	-0.2378
29.275	-0.2362
29.28	-0.2281
29.285	-0.2407
29.29	-0.2475
29.295	-0.2491
29.3	-0.2676
29.305	-0.2639
29.31	-0.2689
29.315	-0.2877
29.32	-0.27
29.325	-0.2742
29.33	-0.2714
29.335	-0.2687
29.34	-0.2739
29.345	-0.2648
29.35	-0.2744
29.355	-0.2786
29.36	-0.303
29.365	-0.3166
29.37	-0.33
29.375	-0.3476
29.38	-0.3505
29.385	-0.3741
29.39	-0.3836
29.395	-0.3929
29.4	-0.4016
29.405	-0.386
29.41	-0.3756
29.415	-0.3693
29.42	-0.3561
29.425	-0.3393
29.43	-0.321
29.435	-0.3113
29.44	-0.3176
29.445	-0.3093
29.45	-0.2866
29.455	-0.2768
29.46	-0.2739
29.465	-0.2665
29.47	-0.2562
29.475	-0.2424
29.48	-0.242
29.485	-0.2535
29.49	-0.2461
29.495	-0.2439
29.5	-0.2469
29.505	-0.2487
29.51	-0.2531
29.515	-0.2466
29.52	-0.2421
29.525	-0.2441
29.53	-0.2203
29.535	-0.1888
29.54	-0.1729
29.545	-0.1544
29.55	-0.1371
29.555	-0.134
29.56	-0.1217
29.565	-0.1196
29.57	-0.1329
29.575	-0.1053
29.58	-0.083
29.585	-0.0945
29.59	-0.0625
29.595	-0.0388
29.6	-0.049
29.605	-0.0135
29.61	-0.0001
29.615	0.0072
29.62	0.0165
29.625	0.0177
29.63	0.0393
29.635	0.0315
29.64	0.0395
29.645	0.0614
29.65	0.0769
29.655	0.0869
29.66	0.0897
29.665	0.1001
29.67	0.1073
29.675	0.1309
29.68	0.1319
29.685	0.123
29.69	0.1438
29.695	0.1447
29.7	0.1418
29.705	0.1478
29.71	0.1482
29.715	0.1564
29.72	0.1541
29.725	0.1677
29.73	0.1836
29.735	0.176
29.74	0.189
29.745	0.2054
29.75	0.202
29.755	0.1892
29.76	0.1903
29.765	0.1927
29.77	0.193
29.775	0.1894
29.78	0.1923
29.785	0.1998
29.79	0.1947
29.795	0.2158
29.8	0.2239
29.805	0.2262
29.81	0.2527
29.815	0.2653
29.82	0.2854
29.825	0.2996
29.83	0.3221
29.835	0.3475
29.84	0.3558
29.845	0.3627
29.85	0.3647
29.855	0.3808
29.86	0.3638
29.865	0.3411
29.87	0.3515
29.875	0.3409
29.88	0.3244
29.885	0.3139
29.89	0.2909
29.895	0.2744
29.9	0.2545
29.905	0.2274
29.91	0.2184
29.915	0.2017
29.92	0.1789
29.925	0.1734
29.93	0.1731
29.935	0.1481
29.94	0.1346
29.945	0.1387
29.95	0.1079
29.955	0.0885
29.96	0.0756
29.965	0.0499
29.97	0.04
29.975	0.023
29.98	-0.0029
29.985	-0.0071
29.99	-0.0101
29.995	-0.0293
30	-0.0313
30.005	-0.0327
30.01	-0.0447
30.015	-0.042
30.02	-0.0482
30.025	-0.0651
30.03	-0.082
30.035	-0.0876
30.04	-0.0975
30.045	-0.1166
30.05	-0.124
30.055	-0.141
30.06	-0.1394
30.065	-0.1389
30.07	-0.1423
30.075	-0.1247
30.08	-0.1157
30.085	-0.1025
30.09	-0.0941
30.095	-0.0865
30.1	-0.0693
30.105	-0.0766
30.11	-0.076
30.115	-0.0608
30.12	-0.077
30.125	-0.0691
30.13	-0.0726
30.135	-0.0985
30.14	-0.0985
30.145	-0.1036
30.15	-0.1131
30.155	-0.114
30.16	-0.11
30.165	-0.1335
30.17	-0.1399
30.175	-0.144
30.18	-0.1624
30.185	-0.1722
30.19	-0.1816
30.195	-0.1672
30.2	-0.1812
30.205	-0.181
30.21	-0.1618
30.215	-0.1661
30.22	-0.1501
30.225	-0.1429
30.23	-0.1164
30.235	-0.0728
30.24	-0.0686
30.245	-0.0513
30.25	-0.0285
30.255	-0.033
30.26	-0.0292
30.265	-0.022
30.27	-0.0253
30.275	-0.0377
30.28	-0.0315
30.285	-0.0149
30.29	-0.0176
30.295	0.0108
30.3	0.0319
30.305	0.0168
30.31	0.0267
30.315	0.0399
30.32	0.0491
30.325	0.0512
30.33	0.0565
30.335	0.0698
30.34	0.0708
30.345	0.0821
30.35	0.0908
30.355	0.078
30.36	0.068
30.365	0.0728
30.37	0.0707
30.375	0.0558
30.38	0.0664
30.385	0.0632
30.39	0.0443
30.395	0.0534
30.4	0.0587
30.405	0.0701
30.41	0.0706
30.415	0.0707
30.42	0.0822
30.425	0.0676
30.43	0.0666
30.435	0.0772
30.44	0.0622
30.445	0.0661
30.45	0.0754
30.455	0.0656
30.46	0.0694
30.465	0.0672
30.47	0.0553
30.475	0.0535
30.48	0.0457
30.485	0.0342
30.49	0.0256
30.495	0.0226
30.5	0.0168
30.505	0.0105
30.51	0.0248
30.515	0.0265
30.52	0.0347
30.525	0.05
30.53	0.0483
30.535	0.0706
30.54	0.0808
30.545	0.0661
30.55	0.0676
30.555	0.0572
30.56	0.0407
30.565	0.0286
30.57	0.0221
30.575	0.0128
30.58	-0.0009
30.585	0.0193
30.59	0.0238
30.595	0.0251
30.6	0.0314
30.605	0.0235
30.61	0.0206
30.615	0.0221
30.62	0.0268
30.625	0.025
30.63	0.0218
30.635	0.0237
30.64	0.0451
30.645	0.0549
30.65	0.0553
30.655	0.0685
30.66	0.0638
30.665	0.0608
30.67	0.0597
30.675	0.0592
30.68	0.0662
30.685	0.0626
30.69	0.0655
30.695	0.0668
30.7	0.0707
30.705	0.0697
30.71	0.0696
30.715	0.074
30.72	0.0641
30.725	0.0708
30.73	0.0737
30.735	0.0614
30.74	0.0635
30.745	0.0487
30.75	0.0441
30.755	0.0496
30.76	0.0277
30.765	0.0188
30.77	0.0201
30.775	0.0142
30.78	0.0073
30.785	0.0173
30.79	0.0165
30.795	0.0077
30.8	0.0109
30.805	0.0019
30.81	-0.0045
30.815	-0.0125
30.82	-0.0302
30.825	-0.0569
30.83	-0.065
30.835	-0.0738
30.84	-0.0871
30.845	-0.0745
30.85	-0.0784
30.855	-0.079
30.86	-0.0677
30.865	-0.0641
30.87	-0.0732
30.875	-0.0749
30.88	-0.0631
30.885	-0.0793
30.89	-0.0864
30.895	-0.09
30.9	-0.1032
30.905	-0.1041
30.91	-0.1058
30.915	-0.1224
30.92	-0.1323
30.925	-0.1311
30.93	-0.1448
30.935	-0.1476
30.94	-0.1474
30.945	-0.1586
30.95	-0.1661
30.955	-0.164
30.96	-0.1713
30.965	-0.1697
30.97	-0.1645
30.975	-0.1609
30.98	-0.1294
30.985	-0.1131
30.99	-0.1167
30.995	-0.094
31	-0.072
31.005	-0.0732
31.01	-0.0669
31.015	-0.0516
31.02	-0.0587
31.025	-0.0741
31.03	-0.054
31.035	-0.0555
31.04	-0.0629
31.045	-0.0421
31.05	-0.068
31.055	-0.096
31.06	-0.0891
31.065	-0.0957
31.07	-0.1015
31.075	-0.0954
31.08	-0.0927
31.085	-0.0782
31.09	-0.0589
31.095	-0.0574
31.1	-0.0582
31.105	-0.0456
31.11	-0.0424
31.115	-0.0478
31.12	-0.0278
31.125	-0.0329
31.13	-0.0399
31.135	-0.0114
31.14	-0.0047
31.145	0.0047
31.15	0.0233
31.155	0.0247
31.16	0.0204
31.165	0.0205
31.17	0.0309
31.175	0.0283
31.18	0.0234
31.185	0.0365
31.19	0.0465
31.195	0.0472
31.2	0.0534
31.205	0.069
31.21	0.0805
31.215	0.0924
31.22	0.116
31.225	0.1246
31.23	0.1406
31.235	0.1749
31.24	0.1834
31.245	0.2066
31.25	0.2182
31.255	0.2275
31.26	0.2516
31.265	0.2688
31.27	0.2817
31.275	0.2847
31.28	0.3104
31.285	0.3093
31.29	0.3078
31.295	0.3055
31.3	0.288
31.305	0.2858
31.31	0.2626
31.315	0.2485
31.32	0.2553
31.325	0.2477
31.33	0.2265
31.335	0.215
31.34	0.2115
31.345	0.2156
31.35	0.1934
31.355	0.1745
31.36	0.1905
31.365	0.1732
31.37	0.1528
31.375	0.1494
31.38	0.1298
31.385	0.1317
31.39	0.1265
31.395	0.103
31.4	0.0996
31.405	0.0902
31.41	0.0804
31.415	0.0699
31.42	0.0638
31.425	0.0634
31.43	0.0517
31.435	0.0483
31.44	0.0455
31.445	0.036
31.45	0.0288
31.455	0.0245
31.46	0.017
31.465	0.0034
31.47	-0.0099
31.475	-0.0202
31.48	-0.0258
31.485	-0.0387
31.49	-0.0488
31.495	-0.0472
31.5	-0.0602
31.505	-0.0661
31.51	-0.0582
31.515	-0.0672
31.52	-0.053
31.525	-0.062
31.53	-0.0722
31.535	-0.0574
31.54	-0.0687
31.545	-0.0489
31.55	-0.0599
31.555	-0.0845
31.56	-0.0724
31.565	-0.0732
31.57	-0.0814
31.575	-0.0883
31.58	-0.0812
31.585	-0.0854
31.59	-0.0967
31.595	-0.0792
31.6	-0.0891
31.605	-0.1194
31.61	-0.115
31.615	-0.1082
31.62	-0.1129
31.625	-0.123
31.63	-0.118
31.635	-0.1221
31.64	-0.1314
31.645	-0.1189
31.65	-0.1096
31.655	-0.1029
31.66	-0.1062
31.665	-0.1226
31.67	-0.1226
31.675	-0.1148
31.68	-0.1237
31.685	-0.1235
31.69	-0.1331
31.695	-0.1367
31.7	-0.1274
31.705	-0.1367
31.71	-0.1271
31.715	-0.1254
31.72	-0.1348
31.725	-0.1327
31.73	-0.1394
31.735	-0.13
31.74	-0.1266
31.745	-0.1301
31.75	-0.1349
31.755	-0.1399
31.76	-0.1272
31.765	-0.1393
31.77	-0.1298
31.775	-0.1178
31.78	-0.138
31.785	-0.1247
31.79	-0.1202
31.795	-0.1377
31.8	-0.1327
31.805	-0.1321
31.81	-0.1381
31.815	-0.1382
31.82	-0.1352
31.825	-0.1138
31.83	-0.0966
31.835	-0.097
31.84	-0.0768
31.845	-0.0387
31.85	-0.0144
31.855	-0.0033
31.86	0.0228
31.865	0.0532
31.87	0.0462
31.875	0.0595
31.88	0.0707
31.885	0.062
31.89	0.079
31.895	0.0547
31.9	0.038
31.905	0.0537
31.91	0.0225
31.915	-0.0118
31.92	-0.0152
31.925	-0.0515
31.93	-0.0927
31.935	-0.0975
31.94	-0.1118
31.945	-0.1429
31.95	-0.1444
31.955	-0.1237
31.96	-0.1237
31.965	-0.1094
31.97	-0.0777
31.975	-0.0645
31.98	-0.0519
31.985	-0.0174
31.99	0.002
31.995	0.0062
32	0.0454
32.005	0.0649
32.01	0.0669
32.015	0.0879
32.02	0.0921
32.025	0.0927
32.03	0.0944
32.035	0.1033
32.04	0.1186
32.045	0.1272
32.05	0.1324
32.055	0.1305
32.06	0.1377
32.065	0.1284
32.07	0.1123
32.075	0.1267
32.08	0.1131
32.085	0.0869
32.09	0.0888
32.095	0.0778
32.1	0.0594
32.105	0.0462
32.11	0.0334
32.115	0.0342
32.12	0.0187
32.125	0.0069
32.13	0.0135
32.135	0.0003
32.14	-0.0033
32.145	0.0102
32.15	0.0051
32.155	-0.0027
32.16	-0.01
32.165	-0.0315
32.17	-0.0405
32.175	-0.0496
32.18	-0.0674
32.185	-0.0709
32.19	-0.0755
32.195	-0.0902
32.2	-0.091
32.205	-0.0757
32.21	-0.0817
32.215	-0.0834
32.22	-0.0803
32.225	-0.0588
32.23	-0.0458
32.235	-0.0537
32.24	-0.0417
32.245	-0.0347
32.25	-0.0301
32.255	-0.0296
32.26	-0.0152
32.265	-0.0251
32.27	-0.0319
32.275	-0.0339
32.28	-0.052
32.285	-0.0573
32.29	-0.067
32.295	-0.0684
32.3	-0.0833
32.305	-0.0946
32.31	-0.0932
32.315	-0.102
32.32	-0.1096
32.325	-0.1061
32.33	-0.1049
32.335	-0.1144
32.34	-0.1025
32.345	-0.109
32.35	-0.1085
32.355	-0.0901
32.36	-0.1082
32.365	-0.1056
32.37	-0.0992
32.375	-0.1
32.38	-0.089
32.385	-0.0884
32.39	-0.0811
32.395	-0.0688
32.4	-0.0584
32.405	-0.0441
32.41	-0.0375
32.415	-0.0375
32.42	-0.0233
32.425	-0.0114
32.43	-0.0048
32.435	0.0083
32.44	0.0039
32.445	0.008
32.45	0.0245
32.455	0.0123
32.46	0.006
32.465	0.0108
32.47	0.0129
32.475	-0.0011
32.48	-0.0167
32.485	-0.0095
32.49	-0.0194
32.495	-0.0252
32.5	-0.0264
32.505	-0.0344
32.51	-0.0359
32.515	-0.0428
32.52	-0.059
32.525	-0.066
32.53	-0.0592
32.535	-0.0491
32.54	-0.0422
32.545	-0.0447
32.55	-0.0345
32.555	-0.0299
32.56	-0.0306
32.565	-0.0225
32.57	-0.0215
32.575	-0.0093
32.58	-0.0096
32.585	-0.0241
32.59	-0.0125
32.595	-0.0121
32.6	-0.028
32.605	-0.0279
32.61	-0.0259
32.615	-0.0219
32.62	-0.0242
32.625	-0.0428
32.63	-0.0465
32.635	-0.0326
32.64	-0.0321
32.645	-0.0317
32.65	-0.0272
32.655	-0.0312
32.66	-0.0528
32.665	-0.0598
32.67	-0.0367
32.675	-0.0406
32.68	-0.0576
32.685	-0.0525
32.69	-0.0517
32.695	-0.0632
32.7	-0.0722
32.705	-0.0784
32.71	-0.0976
32.715	-0.1143
32.72	-0.1087
32.725	-0.1313
32.73	-0.1405
32.735	-0.135
32.74	-0.1544
32.745	-0.1475
32.75	-0.1443
32.755	-0.1385
32.76	-0.1255
32.765	-0.1159
32.77	-0.1052
32.775	-0.0917
32.78	-0.0806
32.785	-0.0765
32.79	-0.0644
32.795	-0.0555
32.8	-0.048
32.805	-0.0471
32.81	-0.0378
32.815	-0.0266
32.82	-0.014
32.825	0
32.83	-0.0047
32.835	0.0045
32.84	0.0211
32.845	0.0165
32.85	0.0328
32.855	0.0541
32.86	0.0585
32.865	0.0752
32.87	0.0886
32.875	0.0988
32.88	0.1134
32.885	0.1373
32.89	0.1591
32.895	0.1661
32.9	0.1802
32.905	0.2031
32.91	0.2117
32.915	0.22
32.92	0.2331
32.925	0.24
32.93	0.2378
32.935	0.2444
32.94	0.2596
32.945	0.2436
32.95	0.2434
32.955	0.2409
32.96	0.2236
32.965	0.2192
32.97	0.2025
32.975	0.1971
32.98	0.1869
32.985	0.1703
32.99	0.1545
32.995	0.1404
33	0.1292
33.005	0.1151
33.01	0.1017
33.015	0.0766
33.02	0.0816
33.025	0.0696
33.03	0.0356
33.035	0.0512
33.04	0.0555
33.045	0.045
33.05	0.0518
33.055	0.0586
33.06	0.0532
33.065	0.0499
33.07	0.0526
33.075	0.0458
33.08	0.0508
33.085	0.0524
33.09	0.0373
33.095	0.0419
33.1	0.0453
33.105	0.0427
33.11	0.0417
33.115	0.0335
33.12	0.0356
33.125	0.0273
33.13	0.0233
33.135	0.0194
33.14	0.0091
33.145	0.0091
33.15	0.0033
33.155	-0.0005
33.16	0.0031
33.165	-0.0179
33.17	-0.0309
33.175	-0.0319
33.18	-0.0494
33.185	-0.0415
33.19	-0.045
33.195	-0.0574
33.2	-0.0507
33.205	-0.046
33.21	-0.043
33.215	-0.0259
33.22	-0.0092
33.225	-0.0213
33.23	-0.0135
33.235	-0.011
33.24	-0.022
33.245	-0.0135
33.25	-0.0279
33.255	-0.0287
33.26	-0.0188
33.265	-0.0328
33.27	-0.0231
33.275	-0.01
33.28	-0.0133
33.285	-0.0039
33.29	-0.0022
33.295	-0.0089
33.3	-0.0024
33.305	0.0089
33.31	-0.0052
33.315	-0.0004
33.32	0.0076
33.325	-0.0033
33.33	0.0103
33.335	0.0127
33.34	0.0174
33.345	0.0255
33.35	0.0347
33.355	0.0291
33.36	0.031
33.365	0.0397
33.37	0.0188
33.375	0.0149
33.38	0.0119
33.385	0.0007
33.39	-0.0098
33.395	0.0002
33.4	0.0018
33.405	0
33.41	0.0192
33.415	0.0293
33.42	0.0435
33.425	0.0578
33.43	0.0603
33.435	0.0592
33.44	0.0599
33.445	0.0537
33.45	0.0464
33.455	0.0376
33.46	0.0318
33.465	0.0268
33.47	0.0134
33.475	0.0096
33.48	0.0116
33.485	0.0084
33.49	0.0026
33.495	-0.0051
33.5	-0.0105
33.505	-0.012
33.51	-0.0213
33.515	-0.0316
33.52	-0.0318
33.525	-0.0337
33.53	-0.0384
33.535	-0.0234
33.54	0.0103
33.545	0.0031
33.55	0.0107
33.555	0.0321
33.56	0.0226
33.565	0.0364
33.57	0.0192
33.575	-0.0087
33.58	-0.0213
33.585	-0.0193
33.59	-0.0404
33.595	-0.0847
33.6	-0.0738
33.605	-0.067
33.61	-0.0869
33.615	-0.0908
33.62	-0.0704
33.625	-0.0576
33.63	-0.0515
33.635	-0.0317
33.64	-0.0207
33.645	-0.0051
33.65	0.0116
33.655	0.0108
33.66	0.0124
33.665	0.0108
33.67	-0.0006
33.675	-0.0071
33.68	-0.0119
33.685	-0.0147
33.69	-0.0233
33.695	-0.0355
33.7	-0.0388
33.705	-0.0361
33.71	-0.0241
33.715	-0.0404
33.72	-0.04
33.725	-0.0182
33.73	-0.0171
33.735	0.0011
33.74	0.0024
33.745	0.012
33.75	0.0268
33.755	0.0267
33.76	0.0349
33.765	0.0263
33.77	0.0496
33.775	0.0428
33.78	0.0273
33.785	0.065
33.79	0.057
33.795	0.0553
33.8	0.0743
33.805	0.0738
33.81	0.0795
33.815	0.08
